19-0.0_1.0,0.4511829368758177
19-0.0_2.0,0.12376337017222265
19-0.0_3.0,0.263270981096346
19-0.0_MISSING_VALUE,0.06399141731171115
21-0.0_-1.0,0.5813206615904937
21-0.0_1.0,0.3392396165675033
21-0.0_2.0,0.8205297624297593
21-0.0_3.0,0.07350134707740043
21-0.0_4.0,0.3740769047627859
21-0.0_MISSING_VALUE,0.4775232625639766
31-0.0_0.0,0.8052056206793671
31-0.0_1.0,
31-0.0_MISSING_VALUE,0.8052045992530564
47-0.0,1.2211135872066127e-66
48-0.0,2.223509444319946e-22
49-0.0,6.134045731094901e-13
50-0.0,3.08496233514033e-05
51-0.0,0.1707464287901395
52-0.0_1.0,0.2650385750858695
52-0.0_10.0,0.4416032088603846
52-0.0_11.0,0.8808665579815407
52-0.0_12.0,0.24660675899385984
52-0.0_2.0,0.9540575821132014
52-0.0_3.0,0.7052665336391928
52-0.0_4.0,0.1559006506223413
52-0.0_5.0,0.33053704844375564
52-0.0_6.0,0.08398211297179142
52-0.0_7.0,0.8772978876749316
52-0.0_8.0,0.6275572247148191
52-0.0_9.0,0.9127861393354862
52-0.0_MISSING_VALUE,0.8052045992530564
62-0.0_1.0,0.8709231380861132
62-0.0_2.0,0.4116330080842451
62-0.0_MISSING_VALUE,0.37881452433504825
68-0.0,3.7924698736970685e-24
77-0.0,0.0035353699616038053
78-0.0,1.0681876583484509e-34
102-0.0,1.5716549844807204e-80
111-0.0_0.0,4.033110917072227e-08
111-0.0_1.0,4.075792720986377e-08
111-0.0_MISSING_VALUE,0.8886172188767959
120-0.0_1.0,7.13339391815912e-08
120-0.0_2.0,0.005514242087326033
120-0.0_9.0,1.7110042474928159e-09
120-0.0_MISSING_VALUE,0.8886172188767959
129-0.0,0.4510860966273666
130-0.0,0.6202397616762378
189-0.0,4.3443031558033446e-05
401-0.0_0.0,0.4005906623695311
401-0.0_1.0,0.05179782662200432
401-0.0_2.0,0.5822923621994336
401-0.0_3.0,0.1668905012339252
401-0.0_4.0,0.440051879905343
401-0.0_5.0,0.3966747934309056
401-0.0_6.0,0.8301042528846017
401-0.0_7.0,0.5807725747640086
401-0.0_8.0,0.207579145786134
401-0.0_9.0,0.7604815174273206
401-0.0_MISSING_VALUE,0.9324138655428428
402-0.0_0.0,0.03470337470689915
