19-0.0_1.0,0.9944404874223138
19-0.0_2.0,0.0021429398210129607
19-0.0_3.0,0.02372329398878096
19-0.0_MISSING_VALUE,0.030860839936384995
21-0.0_-1.0,0.9136200171168314
21-0.0_1.0,4.380728814407282e-11
21-0.0_2.0,0.8479307529969351
21-0.0_3.0,9.322901961636423e-13
21-0.0_4.0,0.666162952474295
21-0.0_MISSING_VALUE,0.11737161837597955
31-0.0_0.0,1.3073484749915214e-17
31-0.0_1.0,1.3060853909870739e-17
31-0.0_MISSING_VALUE,0.9694078735084308
47-0.0,0.17162397332840335
48-0.0,0.2569031024381649
49-0.0,0.001453127619857699
50-0.0,0.0005012206146061457
51-0.0,0.7876196431587335
52-0.0_1.0,0.3766196842743127
52-0.0_10.0,0.19240802860172845
52-0.0_11.0,0.5450454681373695
52-0.0_12.0,0.4700989246232225
52-0.0_2.0,0.1875628335572352
52-0.0_3.0,0.3838548098504718
52-0.0_4.0,0.6216572990461441
52-0.0_5.0,0.7261124705785251
52-0.0_6.0,0.1214675945305013
52-0.0_7.0,0.5567642667489494
52-0.0_8.0,0.6790144142212047
52-0.0_9.0,0.17356226336998734
52-0.0_MISSING_VALUE,0.9694078735084308
62-0.0_1.0,0.0012310855026267775
62-0.0_2.0,0.00474860579096189
62-0.0_MISSING_VALUE,0.11788994381523545
68-0.0,0.11663043504517168
77-0.0,0.3974900527037151
78-0.0,0.003150429631919217
102-0.0,9.7587187737783e-09
111-0.0_0.0,0.0013859035957416172
111-0.0_1.0,0.0024374852146427962
111-0.0_MISSING_VALUE,0.12321695913741393
120-0.0_1.0,4.471308885929352e-06
120-0.0_2.0,0.06622485296557994
120-0.0_9.0,1.4285509720019363e-06
120-0.0_MISSING_VALUE,0.12321695913741393
129-0.0,0.8423367728255682
130-0.0,0.8487051773347969
189-0.0,4.252740867554521e-06
401-0.0_0.0,0.7109783755433056
401-0.0_1.0,0.2992915062183226
401-0.0_2.0,0.3915564906293035
401-0.0_3.0,0.8517911731738639
401-0.0_4.0,0.927541260368116
401-0.0_5.0,0.878297723480306
401-0.0_6.0,0.4757966621489285
401-0.0_7.0,0.4671238925879351
401-0.0_8.0,0.6406117554507551
401-0.0_9.0,0.6897792737200822
401-0.0_MISSING_VALUE,0.3426644482497615
402-0.0_0.0,0.8521064943505736
402-0.0_1.0,0.928660426831254
402-0.0_2.0,0.9551929955705482
402-0.0_3.0,0.6138889654782878
402-0.0_4.0,0.3475051393635453
402-0.0_5.0,0.7119638703726334
402-0.0_6.0,0.5337891180423476
402-0.0_7.0,0.7972965027887701
402-0.0_8.0,0.6717139226008327
402-0.0_9.0,0.4212899500407612
402-0.0_MISSING_VALUE,0.3426644482497615
670-0.0_-3.0,0.14694781395417567
670-0.0_-7.0,0.5387378997834218
670-0.0_1.0,0.00575508581819576
670-0.0_2.0,0.00384839256247733
670-0.0_3.0,0.9823197516760402
670-0.0_4.0,0.5091406130967288
670-0.0_5.0,0.7299545506400764
670-0.0_MISSING_VALUE,0.5156551814744273
680-0.0_-1.0,0.9567467577016748
680-0.0_-3.0,0.7840586254901274
680-0.0_-7.0,0.6922301878449013
680-0.0_1.0,2.068625943430431e-30
680-0.0_2.0,4.41392472043416e-23
680-0.0_3.0,0.0004247997220473333
680-0.0_4.0,0.18108067209270715
680-0.0_5.0,0.4216233598103406
680-0.0_6.0,0.0425434197882187
680-0.0_MISSING_VALUE,0.8629601278178854
699-0.0,2.6022101588687674e-06
709-0.0,6.206441641149054e-07
728-0.0_-1.0,0.057946259919694765
728-0.0_-3.0,0.4720947117306528
728-0.0_1.0,0.24566443463262225
728-0.0_2.0,0.00020486457736341898
728-0.0_3.0,0.266676621125465
728-0.0_4.0,0.019710861253251357
728-0.0_5.0,0.07904104685930362
728-0.0_MISSING_VALUE,0.8605380385860755
738-0.0_-1.0,0.29633723138084783
738-0.0_-3.0,0.03848801131867939
738-0.0_1.0,0.0019288338679054372
738-0.0_2.0,0.0712456696502528
738-0.0_3.0,0.043823088115378064
738-0.0_4.0,3.1755496786595785e-06
738-0.0_5.0,0.12570357147547265
738-0.0_MISSING_VALUE,0.28298104299705873
757-0.0,0.10608367164931856
767-0.0,0.013969837723997612
777-0.0,0.003395170906414697
971-0.0_-1.0,0.6475773058554775
971-0.0_-3.0,0.6756484239649632
971-0.0_1.0,0.9984943165030608
971-0.0_2.0,0.15387328620890314
971-0.0_3.0,0.006828065175759049
971-0.0_4.0,0.11393709775210167
971-0.0_5.0,0.4454411883650141
971-0.0_6.0,0.05372690997797845
971-0.0_MISSING_VALUE,0.009292378823934218
981-0.0_-1.0,0.7424868475834114
981-0.0_-3.0,0.6655615988059972
981-0.0_1.0,0.295455632371661
981-0.0_2.0,0.07540619522537792
981-0.0_3.0,1.7285025164218977e-05
981-0.0_4.0,0.7524080351586191
981-0.0_5.0,0.7918055153267107
981-0.0_6.0,0.7946347709039107
981-0.0_7.0,0.7016864286166007
981-0.0_MISSING_VALUE,0.009292378823934218
991-0.0_-1.0,0.3932852824913161
991-0.0_-3.0,0.7608079543585807
991-0.0_1.0,0.8886021907270695
991-0.0_2.0,0.3808725929257923
991-0.0_3.0,0.093922619584816
991-0.0_4.0,0.014477202328995034
991-0.0_5.0,0.0722040027630235
991-0.0_6.0,0.6403617770986476
991-0.0_MISSING_VALUE,0.00028106181907508785
1001-0.0_-1.0,0.4209304484166624
1001-0.0_-3.0,0.7571580622454379
1001-0.0_1.0,0.11847298165752687
1001-0.0_2.0,0.20674927624152115
1001-0.0_3.0,0.04039814934322405
1001-0.0_4.0,0.0002899115432992353
1001-0.0_5.0,0.1915274363430454
1001-0.0_6.0,0.17191381012523266
1001-0.0_7.0,0.5400964797302474
1001-0.0_MISSING_VALUE,0.00028106181907508785
1011-0.0_-1.0,0.8477587875700121
1011-0.0_-3.0,0.2685273860700728
1011-0.0_1.0,0.2496959156445455
1011-0.0_2.0,0.19399058964353613
1011-0.0_3.0,0.07832035586128228
1011-0.0_4.0,0.07949597063632227
1011-0.0_5.0,0.02427777726453248
1011-0.0_6.0,0.2301476075794821
1011-0.0_MISSING_VALUE,0.8861476791038426
1021-0.0_-1.0,0.3951107471003966
1021-0.0_-3.0,0.25484085917834426
1021-0.0_1.0,0.0002099885841330868
1021-0.0_2.0,0.3257515406540057
1021-0.0_3.0,0.4498989011199441
1021-0.0_4.0,0.6192339306619579
1021-0.0_5.0,0.4484420423640846
1021-0.0_6.0,0.330271337577014
1021-0.0_7.0,0.1475066489854824
1021-0.0_MISSING_VALUE,0.8861476791038426
1031-0.0_-1.0,0.7425525105206777
1031-0.0_-3.0,0.8450215180329057
1031-0.0_1.0,0.5510255253170979
1031-0.0_2.0,0.1797076790821346
1031-0.0_3.0,0.08824037434599957
1031-0.0_4.0,0.5607947302456215
1031-0.0_5.0,0.11222456140024012
1031-0.0_6.0,0.5175618506274486
1031-0.0_7.0,0.952714618752688
1031-0.0_MISSING_VALUE,0.1090615519167418
1050-0.0,0.7127625736246317
1060-0.0,0.4472314813799931
1070-0.0,0.23759267401489015
1080-0.0,0.0002199288440981588
1090-0.0,0.07092221290010317
1100-0.0_-1.0,0.22786944695791864
1100-0.0_-3.0,0.8705028383685564
1100-0.0_1.0,0.00013842569193567376
1100-0.0_2.0,0.00021353746827355692
1100-0.0_3.0,0.005572902724976279
1100-0.0_4.0,0.003647260105698861
1100-0.0_5.0,7.208218363181458e-08
1100-0.0_MISSING_VALUE,0.7882839921067131
1110-0.0_-1.0,0.3448258793585227
1110-0.0_-3.0,0.6025502416083202
1110-0.0_0.0,3.678711938821579e-11
1110-0.0_1.0,0.07270269234563867
1110-0.0_2.0,0.434772863421635
1110-0.0_3.0,0.0034854094672689684
1110-0.0_4.0,0.014713076770570812
1110-0.0_MISSING_VALUE,0.5384121706568799
1120-0.0_-1.0,0.7912074344518291
